# spin p0 e0 inclination pos Edot_tot Ldot_tot Qdot_tot Edot_hor Edot_inf Ldot_hor Ldot_inf Qdot_hor Qdot_inf elapsed  iu iw iz
9.9996837722339826e-01 1.8342103972521484e+00 5.0000000000000003e-02 1.0000000000000000e+00 3.7280000000000000e+03 5.2529091754160762e-02 1.8235326619549388e-01 2.8343391264417344e-16 -4.5505336887288871e-03 5.7079625442889623e-02 -1.5786997998918809e-02 1.9814026419441233e-01 -2.4537924135355358e-17 3.0797183677952822e-16 5.8696568937972188e+01 5 1 2
9.9999822172058994e-01 1.8086819231543747e+00 5.0000000000000003e-02 1.0000000000000000e+00 3.7380000000000000e+03 5.4376491324434652e-02 1.8597035150017369e-01 -5.6096628501281702e-16 -4.8030063860705118e-03 5.9179497710505118e-02 -1.6416548209030966e-02 2.0238689970920473e-01 4.9520640807886040e-17 -6.1048692582069879e-16 6.3612784470431507e+01 5 1 3
9.9999990000000005e-01 1.8020286705630126e+00 5.0000000000000003e-02 1.0000000000000000e+00 3.7480000000000000e+03 5.4866913971369023e-02 1.8691517911094233e-01 -2.6120394483731264e-16 -4.8707230495178243e-03 5.9737637020886671e-02 -1.6583146660935907e-02 2.0349832577187821e-01 2.3174707267677729e-17 -2.8437865210499076e-16 6.4746555523015559e+01 5 1 4
9.9999999437658671e-01 1.8004034980645078e+00 5.0000000000000003e-02 1.0000000000000000e+00 3.7580000000000000e+03 5.4987251008130449e-02 1.8714601147214374e-01 4.2775724423228996e-16 -4.8873861144094286e-03 5.9874637122539875e-02 -1.6623998769084866e-02 2.0377001024122782e-01 -3.7997910108446892e-17 4.6575515434073690e-16 7.4641161029227078e+01 5 1 5
9.9999999968377229e-01 1.8000151608806914e+00 5.0000000000000003e-02 1.0000000000000000e+00 3.7320000000000000e+03 5.5016036906610978e-02 1.8720117007942316e-01 -3.3253607881431286e-16 -4.8913748977312084e-03 5.9907411804342010e-02 -1.6633769578865004e-02 2.0383493965828822e-01 2.9547510356424674e-17 -3.6208358917073764e-16 6.8713358295150101e+01 5 1 6
9.9999999998221722e-01 1.7999229016136529e+00 5.0000000000000003e-02 1.0000000000000000e+00 3.7420000000000000e+03 5.5022877457950016e-02 1.8721427433047583e-01 -3.9618144994546195e-16 -4.8923229360595235e-03 5.9915200394009584e-02 -1.6636091393283158e-02 2.0385036572375975e-01 3.5201928182586108e-17 -4.3138337812804767e-16 7.5422589903697371e+01 5 1 7
9.9999999999900002e-01 1.7999010130757835e+00 5.0000000000000003e-02 1.0000000000000000e+00 3.7520000000000000e+03 5.5024500496699845e-02 1.8721738338095509e-01 5.5755275204294233e-16 -4.8925481948649593e-03 5.9917048691564896e-02 -1.6636643345726482e-02 2.0385402672668165e-01 -4.9544348723715925e-17 6.0709710076665701e-16 7.1443894496187568e+01 5 1 8
9.8999999999999999e-01 2.2655257723122340e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8340000000000000e+03 2.9856193108833317e-02 1.2930268820455776e-01 1.2810267047933515e-16 -1.8004699714294517e-03 3.1656663080262618e-02 -7.7665115452648838e-03 1.3706919974982265e-01 -7.6976172378270052e-18 1.3580028771716086e-16 4.2950026240199804e+01 5 2 0
9.9943765867480960e-01 1.9594369450586488e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8080000000000000e+03 4.4922428433823290e-02 1.6566877658098073e-01 -2.4066471401374523e-16 -3.5458814562240272e-03 4.8468309890047329e-02 -1.3038273596084126e-02 1.7870705017706523e-01 1.8945157551398246e-17 -2.5960987156514354e-16 7.8193571610376239e+01 5 2 1
9.9996837722339826e-01 1.8778684747154817e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8090000000000000e+03 5.0224186339828482e-02 1.7689781792413881e-01 -2.2452322694488480e-16 -4.2244617965739549e-03 5.4448648136402419e-02 -1.4840318298988053e-02 1.9173813622312663e-01 1.8833256731321800e-17 -2.4335648367620691e-16 8.4430933198891580e+01 5 2 2
9.9999822172058994e-01 1.8567087105729090e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8190000000000000e+03 5.1700709521741391e-02 1.7989765231289170e-01 -1.6985575894559076e-17 -4.4180172223882083e-03 5.6118726744129786e-02 -1.5334078812393105e-02 1.9523173112528533e-01 1.4428556943927733e-18 -1.8428431588951868e-17 1.0288606711104512e+02 5 2 3
9.9999990000000005e-01 1.8515219605631803e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8290000000000000e+03 5.2068989958300629e-02 1.8063728548521246e-01 5.0372529414343803e-16 -4.4666052658942209e-03 5.6535595224194865e-02 -1.5456700270592361e-02 1.9609398575580511e-01 -4.3090148662288459e-17 5.4681544280572582e-16 9.7522918472066522e+01 5 2 4
9.9999999437658671e-01 1.8502808980561256e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8390000000000000e+03 5.2157478688933015e-02 1.8081448825094401e-01 2.7486590586974061e-16 -4.4782985295812568e-03 5.6635777218514316e-02 -1.5486132309209645e-02 1.9630062056015374e-01 -2.3531368932372855e-17 2.9839727480211180e-16 1.0002566647157073e+02 5 2 5
9.9999999968377229e-01 1.8499859467243740e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8130000000000000e+03 5.2178529771553461e-02 1.8085661466618488e-01 -2.2936345228109703e-16 -4.4810813871764095e-03 5.6659611158729951e-02 -1.5493132332966649e-02 1.9634974699915100e-01 1.9645998741296154e-17 -2.4900945102239310e-16 9.6312415063381195e+01 5 2 6
9.9999999998221722e-01 1.8499159659095501e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8230000000000000e+03 5.2183525555300592e-02 1.8086661030813886e-01 2.8112318521000398e-16 -4.4817418780568148e-03 5.6665267433357425e-02 -1.5494793492827562e-02 1.9636140380096562e-01 -2.4083747096568825e-17 3.0520693230656977e-16 9.9772542458958924e+01 5 2 7
9.9999999999900002e-01 1.8498993690610455e+00 1.0000000000000001e-01 1.0000000000000000e+00 3.8690000000000000e+03 5.2184710299780633e-02 1.8086898049853334e-01 -2.9811318378063610e-16 -4.4818987677985103e-03 5.6666609067579261e-02 -1.5495188272106018e-02 1.9636416877064006e-01 2.5534620782530434e-17 -3.2364780456316536e-16 9.9473542408086360e+01 5 2 8
9.8999999999999999e-01 2.3034788543821554e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.9060000000000000e+03 2.9064623533639172e-02 1.2590011912638183e-01 1.2901079616966068e-16 -1.7284175042298763e-03 3.0793041037869048e-02 -7.4231777883065411e-03 1.3332329691468792e-01 -7.5869447845233806e-18 1.3659774095418407e-16 5.6154881510883570e+01 5 3 0
9.9943765867480960e-01 2.0012049249374355e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.8980000000000000e+03 4.3435977943222459e-02 1.6106663594269940e-01 7.1527955089001074e-17 -3.3494341552406707e-03 4.6785412098462938e-02 -1.2339595071313580e-02 1.7340623101401309e-01 -5.4798810250893749e-18 7.7007836114090496e-17 9.8820784817449749e+01 5 3 1
9.9996837722339826e-01 1.9248152232836016e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.8900000000000000e+03 4.8236474090009855e-02 1.7147520845423328e-01 1.9514317499180174e-16 -3.9419649993108086e-03 5.2178439089320426e-02 -1.3931114946086573e-02 1.8540632340031968e-01 -1.5874483901077047e-17 2.1101765889287802e-16 1.1980791583377868e+02 5 3 2
9.9999822172058994e-01 1.9058748701300698e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.9000000000000000e+03 4.9514013247869526e-02 1.7414900540406217e-01 5.5804406752572776e-16 -4.1025182094716903e-03 5.3616531457341424e-02 -1.4347029671789281e-02 1.8849603507585069e-01 -4.5963323959762396e-17 6.0400739148549076e-16 1.2106191395316273e+02 5 3 3
9.9999990000000005e-01 1.9013168322387177e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.9100000000000000e+03 4.9826791674446293e-02 1.7479762566161688e-01 2.7749099459832931e-17 -4.1419925724669130e-03 5.3968784246913183e-02 -1.4448337801339748e-02 1.8924596346295583e-01 -2.2884683545660590e-18 3.0037567814398952e-17 1.3702002563141286e+02 5 3 4
9.9999999437658671e-01 1.9002318187913305e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.9200000000000000e+03 4.9901553325628567e-02 1.7495231373165535e-01 1.9423608691632780e-16 -4.1514374047018172e-03 5.4052990730330389e-02 -1.4472522356635403e-02 1.8942483608829158e-01 -1.6067727544738910e-17 2.1030381446106755e-16 1.2436680152360350e+02 5 3 5
9.9999999968377229e-01 1.8999742834224536e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.8940000000000000e+03 4.9919315799637189e-02 1.7498904596718701e-01 2.1096361195823734e-16 -4.1536819265443120e-03 5.4072997726181404e-02 -1.4478266597220568e-02 1.8946731256440796e-01 -1.7444320594747183e-17 2.2840793255298505e-16 1.3600455044955015e+02 5 3 6
9.9999999998221722e-01 1.8999131986174314e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.9040000000000000e+03 4.9923529872887451e-02 1.7499775944802889e-01 -7.2230923209856595e-17 -4.1542144558949405e-03 5.4077744328782318e-02 -1.4479629284086698e-02 1.8947738873211489e-01 5.9556870610056799e-18 -7.8186610270862036e-17 1.2169405916240066e+02 5 3 7
9.9999999999900002e-01 1.8998987126854301e+00 1.5000000000000002e-01 1.0000000000000000e+00 3.9140000000000000e+03 4.9924529221764664e-02 1.7499982566679362e-01 -4.4412226109136135e-16 -4.1543408800677299e-03 5.4078870101832391e-02 -1.4479952854368098e-02 1.8947977852116152e-01 3.6737446971697600e-17 -4.8085970806305779e-16 1.3366688342858106e+02 5 3 8
9.8999999999999999e-01 2.3448844397932627e+00 2.0000000000000001e-01 1.0000000000000000e+00 3.9690000000000000e+03 2.8421791097876677e-02 1.2252893470327066e-01 2.5243621502359195e-17 -1.6694736590411017e-03 3.0091264756917823e-02 -7.0963171365289049e-03 1.2962525183979845e-01 -1.4827904762181114e-18 2.6726411978577345e-17 7.4771851944737136e+01 5 4 0
9.9943765867480960e-01 2.0459904160971818e+00 2.0000000000000001e-01 1.0000000000000000e+00 3.9880000000000000e+03 4.2179774992856432e-02 1.5651092242811424e-01 -1.7647278964447341e-16 -3.1811245616006514e-03 4.5360899554456963e-02 -1.1674459675269288e-02 1.6818538210338396e-01 1.3194409331225265e-17 -1.8966719897569902e-16 1.2911095213890076e+02 5 4 1
9.9996837722339826e-01 1.9730950310597808e+00 2.0000000000000001e-01 1.0000000000000000e+00 3.9710000000000000e+03 4.6623926191226100e-02 1.6632325233753847e-01 4.4765335449122206e-16 -3.7101834286706096e-03 5.0334109619896573e-02 -1.3102752986700109e-02 1.7942600532423861e-01 -3.5298656568457462e-17 4.8295201105967993e-16 1.5144004207197577e+02 5 4 2
9.9999822172058994e-01 1.9554270876252520e+00 2.0000000000000001e-01 1.0000000000000000e+00 3.9810000000000000e+03 4.7780825245262497e-02 1.6879980238449457e-01 -3.8542032878346057e-16 -3.8497564098191866e-03 5.1630581655081643e-02 -1.3467246898964861e-02 1.8226704928345960e-01 3.0758112812161012e-17 -4.1617844159562469e-16 1.4157996596116573e+02 5 4 3
9.9999990000000005e-01 1.9512081462190081e+00 2.0000000000000001e-01 1.0000000000000000e+00 3.9910000000000000e+03 4.8061920099316799e-02 1.6939687079735552e-01 2.1501007745002049e-16 -3.8837623007491793e-03 5.1945682400065855e-02 -1.3555308699264320e-02 1.8295217949661824e-01 -1.7196930522897436e-17 2.3220700797291795e-16 1.4445732940919697e+02 5 4 4
9.9999999437658671e-01 1.9502059008055312e+00 2.0000000000000001e-01 1.0000000000000000e+00 4.0010000000000000e+03 4.8128973979512345e-02 1.6953903169160192e-01 -2.3655814288073334e-16 -3.8918793455817910e-03 5.2020853325094048e-02 -1.3576285963745700e-02 1.8311531765534714e-01 1.8951417130720598e-17 -2.5550956001145383e-16 1.4568436631653458e+02 5 4 5
9.9999999968377229e-01 1.9499681291331679e+00 2.0000000000000001e-01 1.0000000000000000e+00 3.9750000000000000e+03 4.8144897486061870e-02 1.6957277607722185e-01 -2.2080778152495654e-16 -3.8938072063540254e-03 5.2038704692416074e-02 -1.3581265815045429e-02 1.8315404189226692e-01 1.7651132084828737e-17 -2.3845891360978494e-16 1.5129603928606957e+02 5 4 6
9.9999999998221722e-01 1.9499117389525034e+00 2.0000000000000001e-01 1.0000000000000000e+00 3.9850000000000000e+03 4.8148674785419593e-02 1.6958077989337081e-01 -1.7711041264526036e-16 -3.8942645385242679e-03 5.2042939323943771e-02 -1.3582447008069470e-02 1.8316322690144055e-01 1.4235929825046938e-17 -1.9134634247030704e-16 1.5218176855146885e+02 5 4 7
9.9999999999900002e-01 1.9498983663559377e+00 2.0000000000000001e-01 1.0000000000000000e+00 3.9770000000000000e+03 4.8149570581607709e-02 1.6958267792703483e-01 1.1807524695328639e-16 -3.8943731210640533e-03 5.2043943702671625e-02 -1.3582727549226369e-02 1.8316540547625970e-01 -9.4908409093339116e-18 1.2756608786261979e-16 1.5311153597384691e+02 5 4 8
9.8999999999999999e-01 2.3889628672456582e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0590000000000000e+03 2.7903285850143445e-02 1.1919665833292803e-01 2.6466974907918911e-16 -1.6210478314060846e-03 2.9524333681549428e-02 -6.7881798521128031e-03 1.2598483818504080e-01 -1.5072787134224471e-17 2.7974253621341448e-16 9.0252764993347228e+01 5 5 0
9.9943765867480960e-01 2.0926142546588817e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0600000000000000e+03 4.1149944989310232e-02 1.5208530208613749e-01 3.8974117553849971e-16 -3.0402005693430821e-03 4.4190145558653186e-02 -1.1058772239297071e-02 1.6314407432543498e-01 -2.8361068109762164e-17 4.1810224364826216e-16 1.3150666645262390e+02 5 5 1
9.9996837722339826e-01 2.0220496549183320e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0520000000000000e+03 4.5340681187523733e-02 1.6146006944438801e-01 -2.2517567762699904e-16 -3.5219189414177985e-03 4.8862600128941898e-02 -1.2358575329891392e-02 1.7381864477427889e-01 1.7246952959297043e-17 -2.4242263058629535e-16 1.5851757190097123e+02 5 5 2
9.9999822172058994e-01 2.0051610532458932e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0620000000000000e+03 4.6419274272268170e-02 1.6380726968063788e-01 4.1040487469762758e-16 -3.6470807821971330e-03 5.0066355054465266e-02 -1.2686037408983034e-02 1.7649330708961999e-01 -3.1795342421372638e-17 4.4220021711900028e-16 1.6392224289476871e+02 5 5 3
9.9999990000000005e-01 2.0011439604550976e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0720000000000000e+03 4.6680407696236402e-02 1.6437168961002013e-01 1.6175896903228421e-16 -3.6774331768516899e-03 5.0357840873087895e-02 -1.2764836818306067e-02 1.7713652642832597e-01 -1.2538707347481877e-17 1.7429767637976527e-16 1.7984407051559538e+02 5 5 4
9.9999999437658671e-01 2.0001906170046455e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0820000000000000e+03 4.6742643032682545e-02 1.6450598770993324e-01 2.4531471763663374e-16 -3.6846695363227234e-03 5.0427312569005053e-02 -1.2783588569189265e-02 1.7728957627912204e-01 -1.9051527122116437e-17 2.6436624475875078e-16 1.7253555677831173e+02 5 5 5
9.9999999968377229e-01 1.9999645012031995e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0560000000000000e+03 4.6757418957564641e-02 1.6453786043969648e-01 4.1765246535901493e-16 -3.6863877350034428e-03 5.0443806692567768e-02 -1.2788039006976474e-02 1.7732589944667179e-01 -3.2437095812401022e-17 4.5008956117141729e-16 1.8355466185323894e+02 5 5 6
9.9999999998221722e-01 1.9999108783008350e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0660000000000000e+03 4.6760923859756415e-02 1.6454542005337500e-01 2.1383114653298268e-16 -3.6867953139076105e-03 5.0447719173664182e-02 -1.2789094600407003e-02 1.7733451465378053e-01 -1.6654646316229371e-17 2.3048579284921042e-16 1.9863461482338607e+02 5 5 7
9.9999999999900002e-01 1.9998981619588010e+00 2.5000000000000000e-01 1.0000000000000000e+00 4.0580000000000000e+03 4.6761755175524042e-02 1.6454721320206916e-01 2.9229456757574675e-16 -3.6868919875028810e-03 5.0448647163027022e-02 -1.2789344997371168e-02 1.7733655819943955e-01 -2.2718440457529652e-17 3.1501300803327502e-16 1.9067909609060735e+02 5 5 8
9.8999999999999999e-01 2.4351294447144127e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1760000000000000e+03 2.7471801456207656e-02 1.1586827102868050e-01 -1.5436754678345928e-16 -1.5796164741496035e-03 2.9051417930357246e-02 -6.4963095699076337e-03 1.2236458059858785e-01 8.6548229515250157e-18 -1.6302236973498511e-16 9.2028893266804516e+01 5 6 0
9.9943765867480960e-01 2.1404310702037250e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1590000000000000e+03 4.0301973334667673e-02 1.4777248339094393e-01 2.6547992184051316e-16 -2.9210201432375801e-03 4.3222993477905237e-02 -1.0491923656567851e-02 1.5826440704751157e-01 -1.8902112357316301e-17 2.8438203419782709e-16 1.6536789845023304e+02 5 6 1
9.9996837722339826e-01 2.0713955347043704e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1330000000000000e+03 4.4311460598984512e-02 1.5682109746772968e-01 -7.4177761680541671e-17 -3.3667027445226125e-03 4.7678163343507107e-02 -1.1688527078537113e-02 1.6850962454626606e-01 5.5856071005394767e-18 -7.9763368781081438e-17 1.8222430182527751e+02 5 6 2
9.9999822172058994e-01 2.0549964788040347e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1430000000000000e+03 4.5337383837246788e-02 1.5907951886396818e-01 1.7149176011868359e-16 -3.4814549325235295e-03 4.8818838769770410e-02 -1.1987854290742662e-02 1.7106737315471066e-01 -1.2966468334716703e-17 1.8445822845339899e-16 1.8319196517299861e+02 5 6 3
9.9999990000000005e-01 2.0511043717669160e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1530000000000000e+03 4.5585335784528398e-02 1.5962205847674957e-01 2.8354573529432082e-16 -3.5092102562194324e-03 4.9094546040747582e-02 -1.2059734651695892e-02 1.7168179312844373e-01 -2.1422392129892196e-17 3.0496812742420994e-16 1.9713041314482689e+02 5 6 4
9.9999999437658671e-01 2.0501811970155686e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1630000000000000e+03 4.5644403772625450e-02 1.5975111777910017e-01 2.0776464997615545e-16 -3.5158231267656760e-03 4.9160226899390924e-02 -1.2076831044264288e-02 1.7182794882336389e-01 -1.5749984561356969e-17 2.2351463453751142e-16 1.9506653008144349e+02 5 6 5
9.9999999968377229e-01 2.0499622655521437e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1370000000000000e+03 4.5658426235469972e-02 1.5978174534194434e-01 -2.3821251441583363e-16 -3.5173930385607520e-03 4.9175819274030468e-02 -1.2080888104829185e-02 1.7186263344677258e-01 1.7996454037048815e-17 -2.5620896845288320e-16 2.1215504271630198e+02 5 6 6
9.9999999998221722e-01 2.0499103479838583e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1470000000000000e+03 4.5661752337920816e-02 1.5978900953447250e-01 -1.5206009573183423e-16 -3.5177654203014507e-03 4.9179517758222109e-02 -1.2081850343693806e-02 1.7187085987816547e-01 1.1511939578285155e-17 -1.6357203531011889e-16 2.2759120272379369e+02 5 6 7
9.9999999999900002e-01 2.0498980360118146e+00 3.0000000000000004e-01 1.0000000000000000e+00 4.1390000000000000e+03 4.5662541149367762e-02 1.5979073219910439e-01 1.9768159182792546e-16 -3.5178536990907901e-03 4.9180394848458292e-02 -1.2082078430417625e-02 1.7187281062952092e-01 -1.4976042528373964e-17 2.1265763435629970e-16 2.2362201074697077e+02 5 6 8
9.8999999999999999e-01 2.4829454117320839e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2570000000000000e+03 2.7081521503235041e-02 1.1247412668033072e-01 2.3771611874430921e-16 -1.5413360164806661e-03 2.8622857519715796e-02 -6.2151607420727860e-03 1.1868928742240402e-01 -1.3115938421518865e-17 2.5083205716582792e-16 1.0985754055529833e+02 5 7 0
9.9943765867480960e-01 2.1890631717526121e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2220000000000000e+03 3.9571831779911811e-02 1.4349388106716682e-01 1.0437283814588566e-16 -2.8161196531382221e-03 4.2387951433049992e-02 -9.9646384020245903e-03 1.5345851946918956e-01 -7.2630867673976981e-18 1.1163592491328286e-16 2.0011322792805731e+02 5 7 1
9.9996837722339826e-01 2.1209897434745821e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2320000000000000e+03 4.3450749752605440e-02 1.5229563489079190e-01 4.8336839037237872e-17 -3.2333871364629320e-03 4.6684136889068355e-02 -1.1076188938373106e-02 1.6337182382916368e-01 -3.4829036552209348e-18 5.1819742692458654e-17 2.3374976110924035e+02 5 7 2
9.9999822172058994e-01 2.1048948526603155e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2420000000000000e+03 4.4440555928698250e-02 1.5449150706448220e-01 -2.8429983088707960e-16 -3.3402584327738610e-03 4.7780814361471864e-02 -1.1353234959081726e-02 1.6584474202356309e-01 2.0909082932935578e-17 -3.0520891382001390e-16 2.3847658239305019e+02 5 7 3
9.9999990000000005e-01 2.1010799557338622e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2160000000000000e+03 4.4679595005727317e-02 1.5501894230256452e-01 2.8528982141701219e-16 -3.3660707457015705e-03 4.8045665751428906e-02 -1.1419699301948610e-02 1.6643864160451133e-01 -2.1032878807789721e-17 3.0632270022479920e-16 2.4740306617971510e+02 5 7 4
9.9999999437658671e-01 2.1001753890703148e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2260000000000000e+03 4.4736528235789774e-02 1.5514440296123980e-01 -1.0334693298557442e-16 -3.3722185250990278e-03 4.8108746760888499e-02 -1.1435503693324958e-02 1.6657990665456268e-01 7.6175756991092588e-18 -1.1096450868468371e-16 2.5454396933130920e+02 5 7 5
9.9999999968377229e-01 2.0999608872644391e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2360000000000000e+03 4.4750043238638043e-02 1.5517417582764248e-01 1.9873011342602912e-17 -3.3736778999816468e-03 4.8123721138619249e-02 -1.1439253935605785e-02 1.6661342976324758e-01 -1.4982139528914681e-18 2.1371225295494178e-17 2.5610099284444004e+02 5 7 6
9.9999999998221722e-01 2.0999100212169068e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2460000000000000e+03 4.4753248938625374e-02 1.5518123730987923e-01 -4.7246297394381094e-16 -3.3740240559639824e-03 4.8127272994589076e-02 -1.1440143392683299e-02 1.6662138070256247e-01 3.4813925840282928e-17 -5.0727689978409330e-16 2.5529444581270218e+02 5 7 7
9.9999999999900002e-01 2.0998979587012041e+00 3.5000000000000003e-01 1.0000000000000000e+00 4.2290000000000000e+03 4.4754009210937862e-02 1.5518291194163883e-01 5.3685653649321889e-17 -3.3741060903052233e-03 4.8128115301243002e-02 -1.1440354184159384e-02 1.6662326612579800e-01 -3.8747965060875261e-18 5.7560450155408813e-17 2.5726585716474801e+02 5 7 8
9.8999999999999999e-01 2.5320794449363904e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.2930000000000000e+03 2.6680670207889657e-02 1.0891505592065179e-01 9.6736002249155273e-17 -1.5022345349428464e-03 2.8182904742832575e-02 -5.9369692533001823e-03 1.1485202517395246e-01 -5.2730879692043884e-18 1.0200909021836010e-16 1.5403002246003598e+02 5 8 0
9.9943765867480960e-01 2.2382763012578351e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.3120000000000000e+03 3.8883830467767611e-02 1.3912490954680556e-01 -3.5882036828540228e-17 -2.7184607146618508e-03 4.1602291182429453e-02 -9.4645062972054002e-03 1.4858941584400986e-01 2.3922265169729683e-18 -3.8274263345513223e-17 2.4035344948247075e+02 5 8 1
9.9996837722339826e-01 2.1707520604326151e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.3220000000000000e+03 4.2666982945718884e-02 1.4773579271062967e-01 2.5295751243422160e-16 -3.1123205271727356e-03 4.5779303472891365e-02 -1.0503946698172071e-02 1.5823973940880201e-01 -1.7967683576137479e-17 2.7092519601035646e-16 2.6315065854229033e+02 5 8 2
9.9999822172058994e-01 2.1548352082689739e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.2960000000000000e+03 4.3631730047513695e-02 1.4988700834823937e-01 2.2875418009426602e-16 -3.2128290398606182e-03 4.6844559087374206e-02 -1.0762510374638516e-02 1.6064951872287708e-01 -1.6478718249371396e-17 2.4523289834363686e-16 2.5700589056406170e+02 5 8 3
9.9999990000000005e-01 2.1510656210093515e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.3060000000000000e+03 4.3864675514535344e-02 1.5040389725025402e-01 -5.3851861341562669e-16 -3.2370831962305773e-03 4.7101758710765662e-02 -1.0824512714538650e-02 1.6122840996479165e-01 3.8703588458247701e-17 -5.7722220187387414e-16 2.6738208485674113e+02 5 8 4
9.9999999437658671e-01 2.1501719789566822e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.3160000000000000e+03 4.3920154523401950e-02 1.5052685743252331e-01 3.6766044248132146e-16 -3.2428586559429093e-03 4.7163013179344848e-02 -1.0839254535702314e-02 1.6136611196822603e-01 -2.6474777901680847e-17 3.9413522038300302e-16 2.8002237514127046e+02 5 8 5
9.9999999968377229e-01 2.1499600779653547e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.3260000000000000e+03 4.3933324218169242e-02 1.5055603784942143e-01 2.1033609327918510e-16 -3.2442295809601267e-03 4.7177553799129218e-02 -1.0842752553348038e-02 1.6139879040276925e-01 -1.5165811917638762e-17 2.2550190519682259e-16 2.8089881591405720e+02 5 8 6
9.9999999998221722e-01 2.1499098291131231e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.3000000000000000e+03 4.3936448013657439e-02 1.5056295887314783e-01 6.1271673193988686e-17 -3.2445547529839354e-03 4.7181002766641431e-02 -1.0843582176695721e-02 1.6140654104984348e-01 -4.3415332480537768e-18 6.5613206442042416e-17 2.7530413489602506e+02 5 8 7
9.9999999999900002e-01 2.1498979134104328e+00 4.0000000000000002e-01 1.0000000000000000e+00 4.3460000000000000e+03 4.3937188848886193e-02 1.5056460029159016e-01 1.2397221301029774e-16 -3.2446317359051272e-03 4.7181820584791347e-02 -1.0843778427830807e-02 1.6140837871942118e-01 -8.9107570156828227e-18 1.3288297002597994e-16 2.8923364444449544e+02 5 8 8
9.8999999999999999e-01 3.2327773480985944e+00 0.0000000000000000e+00 1.0000000000000000e+00 4.3830000000000000e+03 7.8801945352992720e-03 5.3605099858586594e-02 0.0000000000000000e+00 -2.5990433690192886e-04 8.1400988722012020e-03 -1.7680017759585094e-03 5.5373101634545140e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 0
9.9943765867480960e-01 2.9248708552154810e+00 0.0000000000000000e+00 1.0000000000000000e+00 4.4290000000000000e+03 1.1500610341994939e-02 6.9022362419394315e-02 0.0000000000000000e+00 -4.7084497316891795e-04 1.1971455315163838e-02 -2.8258354482930542e-03 7.1848197867687327e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 1
9.9996837722339826e-01 2.8307123425518776e+00 0.0000000000000000e+00 1.0000000000000000e+00 4.4120000000000000e+03 1.3004478978126444e-02 7.4939128039755262e-02 0.0000000000000000e+00 -5.6529959837239743e-04 1.3569778576498843e-02 -3.2575744906432674e-03 7.8196702530398565e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6 0 2
