# spin p0 e0 inclination pos Edot_tot Ldot_tot Qdot_tot Edot_hor Edot_inf Ldot_hor Ldot_inf Qdot_hor Qdot_inf elapsed  iu iw iz
9.8999999999999999e-01 1.7892853349186630e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0340000000000000e+03 8.0161605981302869e-02 2.2716704656260073e-01 3.0264730263587512e-16 -6.4877700299729784e-03 8.6649376011275633e-02 -1.8225311106952261e-02 2.4539235766955320e-01 -2.4280992026274011e-17 3.2692829466214644e-16 6.8391334742703475e+02 2 7 0
9.9943765867480960e-01 1.4954030949391914e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0350000000000000e+03 7.9080089437381706e-02 1.9072307462989788e-01 -3.1400251551054345e-16 -8.3567655378603660e-03 8.7436854975240924e-02 -2.0117125959754779e-02 2.1084020058965022e-01 3.3123869704031248e-17 -3.4712638521457124e-16 1.1784050806800369e+03 2 7 1
9.9996837722339826e-01 1.4273296666611612e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0270000000000000e+03 6.4966616783068004e-02 1.5022918050413214e-01 3.7864184552677612e-17 -7.2238212167616469e-03 7.2190437999828827e-02 -1.6676771958081562e-02 1.6690595246221168e-01 -4.1979534254644272e-18 4.2062137978141916e-17 4.1545068573669996e+03 2 7 2
9.9999822172058994e-01 1.4112347758468946e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0370000000000000e+03 5.8855322596161608e-02 1.3443201847430647e-01 -1.5296241288121519e-16 -6.6096565500987662e-03 6.5464979146257832e-02 -1.5078452453178216e-02 1.4951047092748176e-01 1.7153256952366933e-17 -1.7011566983357639e-16 4.5087099249430466e+03 2 7 3
9.9999990000000005e-01 1.4074198789204411e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0470000000000000e+03 5.7115342351692820e-02 1.3003504722592241e-01 1.6191427060048378e-17 -6.4261641151977444e-03 6.3541506466886249e-02 -1.4614341942806437e-02 1.4464938916872577e-01 -1.8181407107872464e-18 1.8009567770835263e-17 5.3570730132849421e+03 2 7 4
9.9999999437658671e-01 1.4065153122568941e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0570000000000000e+03 5.6683309342657598e-02 1.2895239097102412e-01 -1.7179909624379523e-16 -6.3810582786637598e-03 6.3064367621318645e-02 -1.4501618046592148e-02 1.4345400901761249e-01 1.9320036299575595e-17 -1.9111913254336464e-16 6.8121538999830373e+03 2 7 5
9.9999999968377229e-01 1.4063008104510182e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0310000000000000e+03 5.6577804236680455e-02 1.2868747787488846e-01 3.4487678050097712e-18 -6.3698693846778185e-03 6.2947673621353506e-02 -1.4473473563386425e-02 1.4316095143827040e-01 -3.8496645738536490e-19 3.8337342623949944e-18 6.9153832496849354e+03 2 7 6
9.9999999998221722e-01 1.4062499444034862e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0410000000000000e+03 5.6549997442688071e-02 1.2861453481317064e-01 2.5113243681346410e-17 -6.3678069804653974e-03 6.2917804423150217e-02 -1.4468467827156667e-02 1.4308300264032217e-01 -2.8278743704325914e-18 2.7941118051777561e-17 6.1822422813700978e+03 2 7 7
9.9999999999900002e-01 1.4062378818877830e+00 3.5000000000000003e-01 1.0000000000000000e+00 2.0510000000000000e+03 5.6544102283649658e-02 1.2859973703914604e-01 -1.5188544977452358e-16 -6.3671815271452714e-03 6.2911283810792543e-02 -1.4466897839771701e-02 1.4306663487891519e-01 1.7090581381334331e-17 -1.6897603115585262e-16 6.0334431306370534e+03 2 7 8
9.8999999999999999e-01 1.8384193681229692e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1240000000000000e+03 8.0195737838248224e-02 2.2524992606274274e-01 -4.6454124657000954e-16 -6.2971562304296050e-03 8.6492894068677967e-02 -1.7522456011927437e-02 2.4277238207467025e-01 3.6111169090172152e-17 -5.0065241566018400e-16 4.9941154746315442e+02 2 8 0
9.9943765867480960e-01 1.5446162244444142e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1430000000000000e+03 7.8919725491599257e-02 1.9004087209350434e-01 -3.3758040290888463e-16 -8.0154424629892990e-03 8.6935167954587417e-02 -1.9214681341689063e-02 2.0925555343519273e-01 3.4132130618205748e-17 -3.7171253352708917e-16 1.9294901085069869e+03 2 8 1
9.9996837722339826e-01 1.4770919836191942e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1080000000000000e+03 6.4875874831326258e-02 1.4981132758847543e-01 1.5191864724229964e-16 -6.9281786604283241e-03 7.1804053491752812e-02 -1.5951400416234912e-02 1.6576272800470818e-01 -1.6171247323614575e-17 1.6808989456591024e-16 4.8775342539551202e+03 2 8 2
9.9999822172058994e-01 1.4611751314555532e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1180000000000000e+03 5.8805177052053383e-02 1.3410781595619015e-01 1.8806170197496311e-16 -6.3430493794105081e-03 6.5148226431461190e-02 -1.4438738111854603e-02 1.4854655406804032e-01 -2.0255539178727096e-17 2.0831724115368499e-16 8.6981411366679240e+03 2 8 3
9.9999990000000005e-01 1.4574055441959308e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1280000000000000e+03 5.7063373238536753e-02 1.2971100252594447e-01 1.0253589907477600e-16 -6.1687676215120314e-03 6.3232140860045943e-02 -1.4000033525027834e-02 1.4371103605096744e-01 -1.1064786082614881e-17 1.1360068515738459e-16 5.5977250428090338e+03 2 8 4
9.9999999437658671e-01 1.4565119021432613e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1380000000000000e+03 5.6633623599907666e-02 1.2864249263090144e-01 -1.1084349551382981e-16 -6.1225804373042673e-03 6.2756204037209135e-02 -1.3883594787605999e-02 1.4252608741850359e-01 1.1967303867305424e-17 -1.2281079938112898e-16 5.7375392899760045e+03 2 8 5
9.9999999968377229e-01 1.4563000011519338e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1120000000000000e+03 5.6525699534289452e-02 1.2836869530400230e-01 -1.6762033441000360e-16 -6.1127878644367979e-03 6.2638487398724671e-02 -1.3859493527149517e-02 1.4222818883115015e-01 1.8101751956183484e-17 -1.8572208636618199e-16 6.3008709943769500e+03 2 8 6
9.9999999998221722e-01 1.4562497522997022e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1220000000000000e+03 5.6499374237106020e-02 1.2830506410878459e-01 7.2922960578760740e-17 -6.1103090970204997e-03 6.2609683334125130e-02 -1.3853318676926407e-02 1.4215838278570883e-01 -7.8714028481383405e-18 8.0794363426897074e-17 6.7330668846028857e+03 2 8 7
9.9999999999900002e-01 1.4562378365970121e+00 4.0000000000000002e-01 1.0000000000000000e+00 2.1320000000000000e+03 5.6493302828288662e-02 1.2828988233816635e-01 -1.5837242433052731e-16 -6.1096938651617290e-03 6.2602996693449292e-02 -1.3851767607762895e-02 1.4214164994592637e-01 1.7097637035371524e-17 -1.7547006136589432e-16 6.4364517153040506e+03 2 8 8
9.8999999999999999e-01 1.5878500812760041e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.1960000000000000e+03 7.7313860929846850e-02 2.3123405830657839e-01 0.0000000000000000e+00 -7.0689477904832725e-03 8.4382808720330271e-02 -2.1142153113190867e-02 2.5237621141976901e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 0
9.9943765867480960e-01 1.2799435883928909e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.2060000000000000e+03 8.8226742295453187e-02 2.1593465302600517e-01 0.0000000000000000e+00 -1.1342430946072093e-02 9.9569173241525408e-02 -2.7760561334221737e-02 2.4369521436022695e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 1
9.9996837722339826e-01 1.1857850757292876e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.2070000000000000e+03 7.9666568237378013e-02 1.8253318199379057e-01 0.0000000000000000e+00 -1.1174492651394372e-02 9.0841060888772390e-02 -2.5603157584843057e-02 2.0813633957863339e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 2
9.9999822172058994e-01 1.1529092512038321e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.2170000000000000e+03 7.3514693716607460e-02 1.6451989497010713e-01 0.0000000000000000e+00 -1.0573926294165672e-02 8.4088620010773052e-02 -2.3663585541740452e-02 1.8818348051184752e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 3
9.9999990000000005e-01 1.1407678024542924e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.1910000000000000e+03 7.0664693815566865e-02 1.5676373762349310e-01 0.0000000000000000e+00 -1.0250837569526026e-02 8.0915531385092679e-02 -2.2740629363856735e-02 1.7950436698734962e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 4
9.9999999437658671e-01 1.1361819635028136e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.2010000000000000e+03 6.9495145008619502e-02 1.5365913179793739e-01 0.0000000000000000e+00 -1.0112901068756376e-02 7.9608046077375955e-02 -2.2360405147594152e-02 1.7601953694553180e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 5
9.9999999968377229e-01 1.1344346506577712e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.2110000000000000e+03 6.9035314784611973e-02 1.5244961953240402e-01 0.0000000000000000e+00 -1.0057962398826401e-02 7.9093277183438296e-02 -2.2210843041076341e-02 1.7466046257348050e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 6
9.9999999998221722e-01 1.1337666293481650e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.2210000000000000e+03 6.8857398039480322e-02 1.5198325064179558e-01 0.0000000000000000e+00 -1.0036606747692810e-02 7.8894004787173053e-02 -2.2152973570873584e-02 1.7413622421266914e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 7
9.9999999999900002e-01 1.1335108940175835e+00 0.0000000000000000e+00 1.0000000000000000e+00 2.2040000000000000e+03 6.8788974321904284e-02 1.5180412902869048e-01 0.0000000000000000e+00 -1.0028379528211208e-02 7.8817353850115499e-02 -2.2130718401546116e-02 1.7393484743023660e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3 0 8
9.8999999999999999e-01 1.6155130849474801e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.2680000000000000e+03 7.5095707528613040e-02 2.2744077076785241e-01 -4.3784336809117484e-16 -6.7734890435446338e-03 8.1869196572157757e-02 -2.0508137620114060e-02 2.4794890838796652e-01 3.9479475141819538e-17 -4.7732284323299142e-16 8.2681726409122348e+01 3 1 0
9.9943765867480960e-01 1.3064481651402906e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.3140000000000000e+03 8.7960302020941392e-02 2.1831780120226835e-01 -1.2589775923685154e-16 -1.1100682967571204e-02 9.9060984988511819e-02 -2.7553181032766268e-02 2.4587098223503534e-01 1.5889258826612885e-17 -1.4178701806346335e-16 1.9525915420893580e+02 3 1 1
9.9996837722339826e-01 1.2176683311360250e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.2790000000000000e+03 8.1828795564967846e-02 1.9091260419139422e-01 8.4782227545774011e-17 -1.1199758004787466e-02 9.3028553569754285e-02 -2.6134056827197539e-02 2.1704666101859021e-01 -1.1605852646566789e-17 9.6388080192340115e-17 3.3373386854701675e+02 3 1 2
9.9999822172058994e-01 1.1921398570382513e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.2890000000000000e+03 7.8021778842524661e-02 1.7873071484476560e-01 -1.8614420061813557e-16 -1.0889848506049507e-02 8.8911627348574107e-02 -2.4951110747048397e-02 2.0368182559181308e-01 2.5987460841956809e-17 -2.1213166146009203e-16 3.7073847830016166e+02 3 1 3
9.9999990000000005e-01 1.1854866044468892e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.2990000000000000e+03 7.6819275883899432e-02 1.7513060605953029e-01 -1.6031941963531379e-16 -1.0772505841252913e-02 8.7591781725151557e-02 -2.4563895361949493e-02 1.9969450142147943e-01 2.2487448598172437e-17 -1.8280686823348524e-16 3.7622185554099269e+02 3 1 4
9.9999999437658671e-01 1.1838614319483844e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.2730000000000000e+03 7.6510985299601861e-02 1.7422211164598114e-01 -5.5673931452911044e-17 -1.0741258401500567e-02 8.7252243701101823e-02 -2.4463818992667755e-02 1.9868593063864776e-01 7.8170975013431808e-18 -6.3491028954253748e-17 4.0932631024811417e+02 3 1 5
9.9999999968377229e-01 1.1834730947645680e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.2830000000000000e+03 7.6436361936911779e-02 1.7400308996512634e-01 -2.2712680041158442e-16 -1.0733636801520306e-02 8.7169998738431870e-02 -2.4439577491701583e-02 1.9844266745682826e-01 3.1900073929402319e-17 -2.5902687434098408e-16 3.9309585539205000e+02 3 1 6
9.9999999998221722e-01 1.1833808354975295e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.2930000000000000e+03 7.6418609917573030e-02 1.7395101756700090e-01 3.2596741982384373e-16 -1.0731817241687043e-02 8.7150427159259844e-02 -2.4433799578698366e-02 1.9838481714569892e-01 -4.5786089113714048e-17 3.7175350893755669e-16 4.3153634732100181e+02 3 1 7
9.9999999999900002e-01 1.1833589469596602e+00 5.0000000000000003e-02 1.0000000000000000e+00 2.3030000000000000e+03 7.6414389586390477e-02 1.7393864428306827e-01 8.9524346389921816e-17 -1.0731385057510919e-02 8.7145774643900401e-02 -2.4432427724991976e-02 1.9837107200805837e-01 -1.2573627227735415e-17 1.0209797361765668e-16 4.0109010191913694e+02 3 1 8
9.8999999999999999e-01 1.6489837061961103e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3760000000000000e+03 7.3359911386248144e-02 2.2385842417162174e-01 2.3140456649950013e-16 -6.4978527098406300e-03 7.9857764096089023e-02 -1.9801446380596128e-02 2.4365987055221827e-01 -2.0472843629729779e-17 2.5187741012922931e-16 1.0922040624893270e+02 3 2 0
9.9943765867480960e-01 1.3428948789425255e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3680000000000000e+03 8.6892232899797361e-02 2.1849125297340205e-01 -1.9853801790951528e-17 -1.0652676100374573e-02 9.7544909000171348e-02 -2.6785812547866304e-02 2.4527706552126829e-01 2.4338133051659126e-18 -2.2287615096117230e-17 2.7637542730499990e+02 3 2 1
9.9996837722339826e-01 1.2613264085993583e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3690000000000000e+03 8.2269645521778595e-02 1.9551751449338950e-01 -2.6048165556965341e-16 -1.0851426537966438e-02 9.3121072059745236e-02 -2.5798752454190974e-02 2.2131626694758105e-01 3.4370842777497145e-17 -2.9485249834714796e-16 4.2802478769305162e+02 3 2 2
9.9999822172058994e-01 1.2401666444567856e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3790000000000000e+03 7.9563067745008570e-02 1.8622577941355659e-01 3.4846998687797940e-16 -1.0663024751971095e-02 9.0226092496979035e-02 -2.4970164026309308e-02 2.1119594343986650e-01 -4.6723588767438034e-17 3.9519357564541450e-16 4.8654740544385277e+02 3 2 3
9.9999990000000005e-01 1.2349798944470569e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3530000000000000e+03 7.8763619130310089e-02 1.8365612181690291e-01 -2.0389925505448850e-16 -1.0593873078662186e-02 8.9357492208971642e-02 -2.4714901384019067e-02 2.0837102320092238e-01 2.7439052567878060e-17 -2.3133830762236227e-16 5.1997544371592812e+02 3 2 4
9.9999999437658671e-01 1.2337388319400022e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3630000000000000e+03 7.8563367287267982e-02 1.8302210333070934e-01 -1.3936178373072826e-16 -1.0575805790709049e-02 8.9139173077976586e-02 -2.4650405417694473e-02 2.0767250874840298e-01 1.8768769215202962e-17 -1.5813055294593017e-16 5.5335980839817785e+02 3 2 5
9.9999999968377229e-01 1.2334438806082506e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3730000000000000e+03 7.8515378610220787e-02 1.8287062208020771e-01 -2.6680412900131379e-16 -1.0571422652198383e-02 8.9086801262419107e-02 -2.4634877165486888e-02 2.0750549924569484e-01 3.5942963606807418e-17 -3.0274709260812223e-16 5.5589410857087933e+02 3 2 6
9.9999999998221722e-01 1.2333738997934267e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3830000000000000e+03 7.8503933712698870e-02 1.8283454433695376e-01 1.1696700674944374e-17 -1.0570377628257454e-02 8.9074311340956405e-02 -2.4631181535821400e-02 2.0746572587277376e-01 -1.5720650001663104e-18 1.3268765675110679e-17 5.4860225882893428e+02 3 2 7
9.9999999999900002e-01 1.2333573029449221e+00 1.0000000000000001e-01 1.0000000000000000e+00 2.3930000000000000e+03 7.8501228619036884e-02 1.8282600925081666e-01 2.6673792866398044e-16 -1.0570129511256073e-02 8.9071358130293515e-02 -2.4630304455625668e-02 2.0745631370644133e-01 -3.5936143322894906e-17 3.0267407198687241e-16 5.4821390715194866e+02 3 2 8
9.8999999999999999e-01 1.6869367882660318e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4660000000000000e+03 7.2031486378888662e-02 2.2047040054313621e-01 -2.6173717204725917e-16 -6.2464930772796251e-03 7.8277979456167962e-02 -1.9060024666928129e-02 2.3953042521006329e-01 2.2619053707153444e-17 -2.8435622575441006e-16 1.3550314113497734e+02 3 3 0
9.9943765867480960e-01 1.3846628588213123e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4400000000000000e+03 8.5575542097401688e-02 2.1734747392892692e-01 -5.6887234865254332e-16 -1.0134546234233049e-02 9.5710088331634705e-02 -2.5728193301982345e-02 2.4307566723090934e-01 6.7341514318258134e-17 -6.3621386297080415e-16 3.6445268642599694e+02 3 3 1
9.9996837722339826e-01 1.3082731571674782e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4590000000000000e+03 8.1773612343735980e-02 1.9712083592334989e-01 3.1384216618842013e-16 -1.0349279824329939e-02 9.2122892168065365e-02 -2.4955166201777394e-02 2.2207600212512582e-01 -3.9733276661193811e-17 3.5357544284961107e-16 5.0963171749794856e+02 3 3 2
9.9999822172058994e-01 1.2893328040139465e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4600000000000000e+03 7.9579574589224170e-02 1.8922922689233751e-01 -1.1937508825068921e-16 -1.0211506519421864e-02 8.9791081108645726e-02 -2.4293730199721413e-02 2.1352295709205782e-01 1.5323403310293583e-17 -1.3469849156098199e-16 5.6846552065503784e+02 3 3 3
9.9999990000000005e-01 1.2847747661225943e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4340000000000000e+03 7.8943415588741836e-02 1.8708680426912211e-01 -8.3083231081247759e-17 -1.0160866505290765e-02 8.9104282094031553e-02 -2.4093342112755760e-02 2.1118014638187491e-01 1.0699593261500944e-17 -9.3782824342747387e-17 5.9565561015997082e+02 3 3 4
9.9999999437658671e-01 1.2836897526752071e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4440000000000000e+03 7.8785031639789671e-02 1.8656119373136995e-01 1.9606806566515342e-16 -1.0147676176962809e-02 8.8932707816752540e-02 -2.4042985040314623e-02 2.1060417877167975e-01 -2.5271980444108102e-17 2.2134004610926051e-16 6.6374777518794872e+02 3 3 5
9.9999999968377229e-01 1.2834322173063302e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4540000000000000e+03 7.8747125157877698e-02 1.8643579925247733e-01 -2.7229406942762717e-16 -1.0144479080623492e-02 8.8891604238500496e-02 -2.4030877710706382e-02 2.1046667696318105e-01 3.5098960381300814e-17 -3.0739302980892911e-16 8.5520859457389452e+02 3 3 6
9.9999999998221722e-01 1.2833711325013080e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4640000000000000e+03 7.8738096918796144e-02 1.8640595968722593e-01 1.1059671194227420e-17 -1.0143717000340460e-02 8.8881813919136202e-02 -2.4027997196813131e-02 2.1043395688403613e-01 -1.4217857567296388e-18 1.2481456950957029e-17 1.1005098388851620e+03 3 3 7
9.9999999999900002e-01 1.2833566465693067e+00 1.5000000000000002e-01 1.0000000000000000e+00 2.4740000000000000e+03 7.8735940122249340e-02 1.8639884673336482e-01 -1.7197850997126627e-16 -1.0143536058440835e-02 8.8879476180689920e-02 -2.4027313588166146e-02 2.1042616032152733e-01 2.2171041852192015e-17 -1.9414955182345666e-16 1.2027855593869463e+03 3 3 8
9.8999999999999999e-01 1.7283423736771393e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5110000000000000e+03 7.1048108640146157e-02 2.1727114381523127e-01 -4.9160222939108771e-17 -6.0210614285923217e-03 7.7069170068738327e-02 -1.8314571539315712e-02 2.3558571535454556e-01 4.1224709852137704e-18 -5.3282693924322657e-17 1.4392782193305902e+02 3 4 0
9.9943765867480960e-01 1.4294483499810584e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5570000000000000e+03 8.4324938478896841e-02 2.1556208654550071e-01 -2.1018149102511969e-16 -9.6225919238689221e-03 9.3947530402764517e-02 -2.4563311803876109e-02 2.4012539834937657e-01 2.3953248082658508e-17 -2.3413473910777140e-16 4.0013426105887629e+02 3 4 1
9.9996837722339826e-01 1.3565529649436574e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5130000000000000e+03 8.1004535494963947e-02 1.9716408665268276e-01 -2.9084258895545807e-16 -9.8238106002867722e-03 9.0828346095250173e-02 -2.3904200239771509e-02 2.2106828689245048e-01 3.5264290065840269e-17 -3.2610687902129568e-16 1.7279227188208606e+03 3 4 2
9.9999822172058994e-01 1.3388850215091286e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5230000000000000e+03 7.9089513140050569e-02 1.9007713247290414e-01 -3.2008341458293416e-16 -9.7112997285721814e-03 8.8800812868621751e-02 -2.3339419593097446e-02 2.1341655206599774e-01 3.9302795910291516e-17 -3.5938621049322296e-16 1.7111708107718732e+03 3 4 3
9.9999990000000005e-01 1.3346660801028847e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5330000000000000e+03 7.8501715425994170e-02 1.8808606874950934e-01 -3.5153885700679953e-16 -9.6700020789030356e-03 8.8171717504896469e-02 -2.3169640067818072e-02 2.1125570881732600e-01 4.3304720392144842e-17 -3.9484357739893989e-16 1.5712145357849076e+03 3 4 4
9.9999999437658671e-01 1.3336638346894079e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5430000000000000e+03 7.8303644075885068e-02 1.8748522945336379e-01 -3.8520137476506665e-16 -9.6592563127454734e-03 8.7962900388629833e-02 -2.3127060788250563e-02 2.1061229024161088e-01 4.7516269861933490e-17 -4.3271764462699717e-16 1.5961810132020619e+03 3 4 5
9.9999999968377229e-01 1.3334260630170445e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5170000000000000e+03 7.8279899247382073e-02 1.8739264527933444e-01 -2.5650342260443247e-16 -9.6566550192835887e-03 8.7936554266665551e-02 -2.3116834036891472e-02 2.1050947931622385e-01 3.1642361668564834e-17 -2.8814578427299716e-16 1.6343339804590214e+03 3 4 6
9.9999999998221722e-01 1.3333696728363800e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5270000000000000e+03 7.8306470790663038e-02 1.8744068242831666e-01 3.9881439339695355e-16 -9.6560408700198351e-03 8.7962511660681544e-02 -2.3114413973407213e-02 2.1055509640172188e-01 -4.9180237407864534e-17 4.4799463080480759e-16 1.6163488269809168e+03 3 4 7
9.9999999999900002e-01 1.3333563002398143e+00 2.0000000000000001e-01 1.0000000000000000e+00 2.5370000000000000e+03 7.8305231858055976e-02 1.8743627659620551e-01 -2.7394724362647863e-16 -9.6558936529555026e-03 8.7961125511011096e-02 -2.3113836626053354e-02 2.1055011322225678e-01 3.3782079962167173e-17 -3.0772932358864190e-16 1.8873587597049773e+03 3 4 8
9.8999999999999999e-01 1.7724208011295348e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.5920000000000000e+03 7.0343668918348395e-02 2.1423292338932814e-01 3.3369582216548969e-16 -5.8192646324748687e-03 7.6162933550822806e-02 -1.7583998786752344e-02 2.3181692217608205e-01 -2.7359047560037111e-17 3.6105486972552717e-16 2.2607164995092899e+02 3 5 0
9.9943765867480960e-01 1.4760721885427586e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6290000000000000e+03 8.3271665588574365e-02 2.1351989245732653e-01 -5.3195123379773838e-16 -9.1496570783938629e-03 9.2421322666967703e-02 -2.3393432218805708e-02 2.3691332467613241e-01 5.8269360996039433e-17 -5.9022059479377790e-16 1.3415928496401757e+03 3 5 1
9.9996837722339826e-01 1.4055075888022088e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.5940000000000000e+03 7.9480131056573047e-02 1.9472300231718806e-01 0.0000000000000000e+00 -9.3287993383922158e-03 8.8808930394963764e-02 -2.2801976208397141e-02 2.1752497852558664e-01 0.0000000000000000e+00 0.0000000000000000e+00 7.7145914249494672e+02 3 5 2
9.9999822172058994e-01 1.3886189871297698e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6040000000000000e+03 7.5876047013125211e-02 1.8406527296255587e-01 2.1402640390846293e-16 -9.2259247051080136e-03 8.5101971718233083e-02 -2.2291285615878679e-02 2.0635655857843221e-01 -2.5944339250036754e-17 2.3997074315849508e-16 5.9416409204294905e+02 3 5 3
9.9999990000000005e-01 1.3846018943389740e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6140000000000000e+03 6.9748073198242985e-02 1.6992822552694353e-01 2.2244462345155919e-17 -9.0997768904016122e-03 7.8847850088644519e-02 -2.1944811688312346e-02 1.9187303721525670e-01 -2.8521706769503864e-18 2.5096633022106154e-17 6.3962069556396455e+02 3 5 4
9.9999999437658671e-01 1.3836485508885223e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6240000000000000e+03 7.3906760592673607e-02 1.7886250070804027e-01 1.9857726652809986e-16 -9.1724092243099607e-03 8.3079169816983892e-02 -2.2085636466424578e-02 2.0094813717446527e-01 -2.4519982118525718e-17 2.2309724864662522e-16 6.6393929531099275e+02 3 5 5
9.9999999968377229e-01 1.3834224350870761e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.5980000000000000e+03 7.4067281895798170e-02 1.7914959806046907e-01 -7.2671682416662526e-17 -9.1732258667957031e-03 8.3240507762593965e-02 -2.2083156545557855e-02 2.0123275460602591e-01 8.9771763976174873e-18 -8.1648858814279741e-17 6.7648387389699928e+02 3 5 6
9.9999999998221722e-01 1.3833688121847116e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6080000000000000e+03 6.9121422936271396e-02 1.6834113054108607e-01 -2.5497151703724927e-16 -9.0738801148129711e-03 7.8195303051083576e-02 -2.1866220567188864e-02 1.9020735110827572e-01 3.3161270092731917e-17 -2.8813278712998184e-16 5.4162122060079128e+02 3 5 7
9.9999999999900002e-01 1.3833560958426776e+00 2.5000000000000000e-01 1.0000000000000000e+00 2.6180000000000000e+03 6.9119246375927923e-02 1.6833431751651234e-01 3.6709465476302625e-16 -9.0737369744330418e-03 7.8192983350360235e-02 -2.1865679605905720e-02 1.9019999712241908e-01 -4.7725954388958945e-17 4.1482060915198394e-16 5.8656975549110211e+02 3 5 8
9.8999999999999999e-01 1.8185873785982893e+00 3.0000000000000004e-01 1.0000000000000000e+00 2.6730000000000000e+03 6.9844283269490701e-02 2.1129557785266451e-01 5.4788737524772934e-16 -5.6358482589626453e-03 7.5480131528453648e-02 -1.6876302225348631e-02 2.2817188007801184e-01 -4.3709155382583429e-17 5.9159653063030284e-16 2.3623243395797908e+02 3 6 0
